"Random.Id","Assignment.Name","Points.Possible","Due.Date","Unlocked.Date","Overall.course.grade","Assignment.on.time.percent","Page.Views","Participations"
68,"Progress report for the Week 5 study habits challenge (due 09/26 11:59 p.m.)",10,"Sep 26, 2021","-",67.79,83.3333333333333,1428,162
68,"Week 5 Reading Quiz: Chapter 4 ""Recognizing Objects"" (due 09/26 11:59 p.m.)",15,"Sep 26, 2021","-",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 09/28 (T) Class (due 09/29 11:59 p.m.)",20,"Sep 29, 2021","-",67.79,83.3333333333333,1428,162
68,"OPTIONAL (BONUS POINTS) Exam 2 practice: Full 50-question practice exam ",100,"Oct 1, 2021","-",67.79,83.3333333333333,1428,162
68,"Progress report for the Week 6 study habits challenge (due 10/04 11:59 p.m.)",10,"Oct 4, 2021","Oct 2, 2021",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 10/05 (T) Class (due 10/06 11:59 p.m.)",20,"Oct 6, 2021","-",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 10/07 (TH) Class (due 10/08 11:59 p.m.)",20,"Oct 8, 2021","-",67.79,83.3333333333333,1428,162
68,"Progress report for the Week 7 study habits challenge (due 10/10 11:59 p.m.)",10,"Oct 10, 2021","Oct 8, 2021",67.79,83.3333333333333,1428,162
68,"Week 7 Reading Quiz: Chapter 6 (due 10/10 11:59 p.m.)",15,"Oct 10, 2021","Oct 5, 2021",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 10/12 (T) Class (due 10/13 11:59 p.m.)",20,"Oct 13, 2021","Oct 12, 2021",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 10/14 (TH) Class (due 10/15 11:59 p.m.)",20,"Oct 15, 2021","Oct 14, 2021",67.79,83.3333333333333,1428,162
68,"Week 8 Reading Quiz: Chapter 7 (due 10/17 11:59 p.m.)",15,"Oct 17, 2021","Oct 11, 2021",67.79,83.3333333333333,1428,162
68,"Progress report for the Week 8 study habits challenge (due 10/19 11:59 p.m.)",10,"Oct 19, 2021","Oct 17, 2021",67.79,83.3333333333333,1428,162
68,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 10/19 (T) Class (due 10/20 11:59 p.m.)",20,"Oct 20, 2021","Oct 19, 2021",67.79,83.3333333333333,1428,162
68,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",67.79,83.3333333333333,1428,162
68,"Progress report for the Week 9 study habits challenge (due 10/25 11:59 p.m.)",10,"Oct 25, 2021","Oct 23, 2021",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 10/26 (T) Class (due 10/27 11:59 p.m.)",20,"Oct 27, 2021","Oct 26, 2021",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 10/28 (TH) Class (due 10/29 11:59 p.m.)",20,"Oct 29, 2021","Nov 5, 2021",67.79,83.3333333333333,1428,162
68,"Post-Lecture Quiz for the 11/04 (TH) Class (due 11/05 11:59 p.m.)",20,"Nov 5, 2021","Nov 4, 2021",67.79,83.3333333333333,1428,162
2,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",93.66,96.7032967032967,3413,333
47,"Pre-Lecture Assignment for the 10/14 (TH) Class (due 10/14 3:25 p.m. or 5:30 p.m.)",10,"-","-",88.75,95.4545454545455,679,229
47,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",88.75,95.4545454545455,679,229
47,"Post-Lecture Quiz for the 11/30 (T) Class (due 12/01 11:59 p.m.)",20,"Dec 1, 2021","Nov 30, 2021",88.75,95.4545454545455,679,229
47,"Progress report for the Week 15 study habits challenge (due 12/09 11:59 p.m.)",10,"Dec 9, 2021","Dec 7, 2021",88.75,95.4545454545455,679,229
53,"Pre-Lecture Assignment for the 10/28 (TH) Class (due 10/28 3:25 p.m. or 5:00 p.m.)",10,"-","-",80.51,61.3333333333333,1832,160
53,"Pre-lecture Assignment for the 12/02 (TH) Class (due 12/02 3:25 p.m. or 5:00 p.m.)",10,"-","-",80.51,61.3333333333333,1832,160
53,"Post-Lecture Quiz for the 09/21 (T) Class (due 09/22 11:59 p.m.)",20,"Sep 22, 2021","-",80.51,61.3333333333333,1832,160
53,"OPTIONAL (BONUS POINTS) Exam 2 practice: Full 50-question practice exam ",100,"Oct 1, 2021","-",80.51,61.3333333333333,1832,160
53,"Progress report for the Week 6 study habits challenge (due 10/04 11:59 p.m.)",10,"Oct 4, 2021","Oct 2, 2021",80.51,61.3333333333333,1832,160
53,"Post-Lecture Quiz for the 10/05 (T) Class (due 10/06 11:59 p.m.)",20,"Oct 6, 2021","-",80.51,61.3333333333333,1832,160
53,"Post-Lecture Quiz for the 10/07 (TH) Class (due 10/08 11:59 p.m.)",20,"Oct 8, 2021","-",80.51,61.3333333333333,1832,160
53,"Progress report for the Week 7 study habits challenge (due 10/10 11:59 p.m.)",10,"Oct 10, 2021","Oct 8, 2021",80.51,61.3333333333333,1832,160
53,"Week 7 Reading Quiz: Chapter 6 (due 10/10 11:59 p.m.)",15,"Oct 10, 2021","Oct 5, 2021",80.51,61.3333333333333,1832,160
53,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",80.51,61.3333333333333,1832,160
53,"Progress report for the Week 9 study habits challenge (due 10/25 11:59 p.m.)",10,"Oct 25, 2021","Oct 23, 2021",80.51,61.3333333333333,1832,160
53,"Post-Lecture Quiz for the 10/26 (T) Class (due 10/27 11:59 p.m.)",20,"Oct 27, 2021","Oct 26, 2021",80.51,61.3333333333333,1832,160
53,"Post-Lecture Quiz for the 11/09 (T) Class (due 11/10 11:59 p.m.)",20,"Nov 10, 2021","Nov 9, 2021",80.51,61.3333333333333,1832,160
53,"Post-Lecture Quiz for the 11/30 (T) Class (due 12/01 11:59 p.m.)",20,"Dec 1, 2021","Nov 30, 2021",80.51,61.3333333333333,1832,160
53,"Progress report for the Week 15 study habits challenge (due 12/09 11:59 p.m.)",10,"Dec 9, 2021","Dec 7, 2021",80.51,61.3333333333333,1832,160
22,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",88.97,97.8021978021978,463,234
150,"OPTIONAL (BONUS POINTS): Exam 4 Practice: Ful 50-Question Practice Exam",100,"Nov 13, 2021","Nov 9, 2021",87.99,93.4065934065934,1166,227
137,"Pre-Lecture Assignment for the 08/26 (TH) Class (due 08/26 2:30 p.m. or 4:00 p.m.)",10,"-","-",77.51,98.8888888888889,1669,233
137,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",77.51,98.8888888888889,1669,233
124,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",80.99,97.7777777777778,923,198
124,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",80.99,97.7777777777778,923,198
169,"Pre-Lecture Assignment for the 10/28 (TH) Class (due 10/28 3:25 p.m. or 5:00 p.m.)",10,"-","-",81.55,75.3246753246753,1016,192
169,"Pre-Lecture Assignment for the 09/02 (TH) Class (due 9/02 2:30 p.m. or 4:00 p.m.)",10,"-","-",81.55,75.3246753246753,1016,192
169,"Post-Lecture Quiz for the 08/26 (TH) Class (due 08/27 11:59 p.m.)",20,"Aug 27, 2021","-",81.55,75.3246753246753,1016,192
169,"Progress report for the Week 1 study habits challenge (due 08/29 11:59 p.m.)",10,"Aug 29, 2021","-",81.55,75.3246753246753,1016,192
169,"Post-Lecture Quiz for the 08/31 (T) Class (due 09/01 11:59 p.m.)",20,"Sep 1, 2021","-",81.55,75.3246753246753,1016,192
169,"Post-Lecture Quiz for the 09/02 (TH) Class (due 09/03 11:59 p.m.)",20,"Sep 3, 2021","Sep 2, 2021",81.55,75.3246753246753,1016,192
169,"Progress report for the Week 3 study habits challenge (due 09/12 11:59 p.m.)",10,"Sep 12, 2021","Sep 9, 2021",81.55,75.3246753246753,1016,192
169,"OPTIONAL (BONUS POINTS) Exam 2 practice: Full 50-question practice exam ",100,"Oct 1, 2021","-",81.55,75.3246753246753,1016,192
169,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",81.55,75.3246753246753,1016,192
169,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",81.55,75.3246753246753,1016,192
169,"OPTIONAL (BONUS POINTS): Exam 4 Practice: Ful 50-Question Practice Exam",100,"Nov 13, 2021","Nov 9, 2021",81.55,75.3246753246753,1016,192
169,"Progress report for the Week 15 study habits challenge (due 12/09 11:59 p.m.)",10,"Dec 9, 2021","Dec 7, 2021",81.55,75.3246753246753,1016,192
169,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the Cumulative (Modules 1-4) Portion of the Final Exam",100,"Dec 14, 2021","Dec 8, 2021",81.55,75.3246753246753,1016,192
169,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the New Material (Module 5) Portion of the Final Exam",100,"Dec 14, 2021","Dec 9, 2021",81.55,75.3246753246753,1016,192
169,"OPTIONAL (BONUS POINTS) End-of-Semester Survey",2.5,"Dec 15, 2021","Dec 11, 2021",81.55,75.3246753246753,1016,192
91,"OPTIONAL (BONUS POINTS): Choosing a New Skill to Practice for Week 4 Study Habit Challenge (due 09/16 3:25 p.m. or 5:00 p.m.)",0.5,"-","-",94.22,93.4065934065934,2541,302
164,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",80.95,100,1194,203
164,"Progress report for the Week 9 study habits challenge (due 10/25 11:59 p.m.)",10,"Oct 25, 2021","Oct 23, 2021",80.95,100,1194,203
164,"Post-Lecture Quiz for the 11/04 (TH) Class (due 11/05 11:59 p.m.)",20,"Nov 5, 2021","Nov 4, 2021",80.95,100,1194,203
164,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the New Material (Module 5) Portion of the Final Exam",100,"Dec 14, 2021","Dec 9, 2021",80.95,100,1194,203
164,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the Cumulative (Modules 1-4) Portion of the Final Exam",100,"Dec 14, 2021","Dec 8, 2021",80.95,100,1194,203
99,"Pre-Lecture Assignment for the 11/18 (TH) Class (due 11/18 3:25 p.m. or 5:00 p.m.)",10,"-","-",86.96,82.9268292682927,859,206
99,"OPTIONAL (BONUS POINTS) Exam 2 practice: Full 50-question practice exam ",100,"Oct 1, 2021","-",86.96,82.9268292682927,859,206
99,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",86.96,82.9268292682927,859,206
99,"OPTIONAL (BONUS POINTS): Exam 4 Practice: Ful 50-Question Practice Exam",100,"Nov 13, 2021","Nov 9, 2021",86.96,82.9268292682927,859,206
99,"Post-Lecture Quiz for the 11/16 (T) Class (due 11/17 11:59 p.m.)",20,"Nov 17, 2021","Nov 16, 2021",86.96,82.9268292682927,859,206
99,"Week 13 Reading Quiz: Chapter 13 (due 11/19 11:59 p.m.)",15,"Nov 19, 2021","Nov 15, 2021",86.96,82.9268292682927,859,206
99,"Post-Lecture Quiz for the 11/18 (TH) Class (due 11/19 11:59 p.m.)",20,"Nov 19, 2021","Nov 18, 2021",86.96,82.9268292682927,859,206
99,"Progress report for the Week 13 study habits challenge (due 11/19 11:59 p.m.)",10,"Nov 19, 2021","Nov 16, 2021",86.96,82.9268292682927,859,206
127,"Pre-Lecture Assignment for the 10/14 (TH) Class (due 10/14 3:25 p.m. or 5:30 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-Lecture Assignment for the 11/16 (T) Class (due 11/16 3:25 p.m. or 5:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-Lecture Assignment for the 08/26 (TH) Class (due 08/26 2:30 p.m. or 4:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-lecture Assignment for the 12/02 (TH) Class (due 12/02 3:25 p.m. or 5:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-Lecture Assignment for the 10/28 (TH) Class (due 10/28 3:25 p.m. or 5:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-Lecture Assignment for the 11/02 (T) Class (due 11/02 3:25 p.m. or 5:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-Lecture Assignment for the 11/18 (TH) Class (due 11/18 3:25 p.m. or 5:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-Lecture Assignment for the 12/07 (T) Class (due 12/07 3:25 p.m. or 5:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-Lecture Assignment for the 09/28 (T) Class (due 09/28 3:25 p.m. or 5:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Pre-Lecture Assignment for the 12/09 (T) Class (due 12/09 3:25 p.m. or 5:00 p.m.)",10,"-","-",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 08/24 (T) Class (due 08/25 11:59 p.m.)",20,"Aug 25, 2021","-",67.75,78.1818181818182,1048,149
127,"Progress report for the Week 3 study habits challenge (due 09/12 11:59 p.m.)",10,"Sep 12, 2021","Sep 9, 2021",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 09/16 (TH) Class (due 09/17 11:59 p.m.)",20,"Sep 17, 2021","-",67.75,78.1818181818182,1048,149
127,"Progress report for the Week 5 study habits challenge (due 09/26 11:59 p.m.)",10,"Sep 26, 2021","-",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 10/07 (TH) Class (due 10/08 11:59 p.m.)",20,"Oct 8, 2021","-",67.75,78.1818181818182,1048,149
127,"Progress report for the Week 7 study habits challenge (due 10/10 11:59 p.m.)",10,"Oct 10, 2021","Oct 8, 2021",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 10/14 (TH) Class (due 10/15 11:59 p.m.)",20,"Oct 15, 2021","Oct 14, 2021",67.75,78.1818181818182,1048,149
127,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 10/19 (T) Class (due 10/20 11:59 p.m.)",20,"Oct 20, 2021","Oct 19, 2021",67.75,78.1818181818182,1048,149
127,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",67.75,78.1818181818182,1048,149
127,"Progress report for the Week 9 study habits challenge (due 10/25 11:59 p.m.)",10,"Oct 25, 2021","Oct 23, 2021",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 10/28 (TH) Class (due 10/29 11:59 p.m.)",20,"Oct 29, 2021","Nov 5, 2021",67.75,78.1818181818182,1048,149
127,"Progress report for the Week 12 study habits challenge (due 11/15 11:59 p.m.)",10,"Nov 15, 2021","Nov 13, 2021",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 11/16 (T) Class (due 11/17 11:59 p.m.)",20,"Nov 17, 2021","Nov 16, 2021",67.75,78.1818181818182,1048,149
127,"Progress report for the Week 13 study habits challenge (due 11/19 11:59 p.m.)",10,"Nov 19, 2021","Nov 16, 2021",67.75,78.1818181818182,1048,149
127,"Week 13 Reading Quiz: Chapter 13 (due 11/19 11:59 p.m.)",15,"Nov 19, 2021","Nov 15, 2021",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 11/18 (TH) Class (due 11/19 11:59 p.m.)",20,"Nov 19, 2021","Nov 18, 2021",67.75,78.1818181818182,1048,149
127,"Post-Lecture Quiz for the 12/02 (TH) Class (due 12/03 11:59 p.m.)",20,"Dec 3, 2021","Nov 4, 2021",67.75,78.1818181818182,1048,149
127,"Progress report for the Week 14 study habits challenge (due 12/05 11:59 p.m.)",10,"Dec 5, 2021","Dec 2, 2021",67.75,78.1818181818182,1048,149
127,"Week 14 Reading Quiz: Chapter 12 (due 12/05 11:59 p.m.)",15,"Dec 5, 2021","Nov 29, 2021",67.75,78.1818181818182,1048,149
127,"Progress report for the Week 15 study habits challenge (due 12/09 11:59 p.m.)",10,"Dec 9, 2021","Dec 7, 2021",67.75,78.1818181818182,1048,149
127,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the New Material (Module 5) Portion of the Final Exam",100,"Dec 14, 2021","Dec 9, 2021",67.75,78.1818181818182,1048,149
127,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the Cumulative (Modules 1-4) Portion of the Final Exam",100,"Dec 14, 2021","Dec 8, 2021",67.75,78.1818181818182,1048,149
127,"OPTIONAL (BONUS POINTS) End-of-Semester Survey",2.5,"Dec 15, 2021","Dec 11, 2021",67.75,78.1818181818182,1048,149
131,"OPTIONAL (BONUS POINTS): Choosing a New Skill to Practice for Week 4 Study Habit Challenge (due 09/16 3:25 p.m. or 5:00 p.m.)",0.5,"-","-",95.57,95.4545454545455,1416,248
131,"Progress report for the Week 1 study habits challenge (due 08/29 11:59 p.m.)",10,"Aug 29, 2021","-",95.57,95.4545454545455,1416,248
131,"Progress report for the Week 9 study habits challenge (due 10/25 11:59 p.m.)",10,"Oct 25, 2021","Oct 23, 2021",95.57,95.4545454545455,1416,248
131,"OPTIONAL (BONUS POINTS) End-of-Semester Survey",2.5,"Dec 15, 2021","Dec 11, 2021",95.57,95.4545454545455,1416,248
71,"Pre-Lecture Assignment for the 12/07 (T) Class (due 12/07 3:25 p.m. or 5:00 p.m.)",10,"-","-",82.38,75.6756756756757,2262,169
71,"Pre-Lecture Assignment for the 11/09 (T) Class (due 11/09 3:25 p.m. or 5:00 p.m.)",10,"-","-",82.38,75.6756756756757,2262,169
71,"Pre-lecture Assignment for the 12/02 (TH) Class (due 12/02 3:25 p.m. or 5:00 p.m.)",10,"-","-",82.38,75.6756756756757,2262,169
71,"OPTIONAL (BONUS POINTS): Choosing a New Skill to Practice for Week 4 Study Habit Challenge (due 09/16 3:25 p.m. or 5:00 p.m.)",0.5,"-","-",82.38,75.6756756756757,2262,169
71,"Week 2 Reading Quiz (due 09/06 11:59 p.m.)",15,"Sep 6, 2021","-",82.38,75.6756756756757,2262,169
71,"Post-Lecture Quiz for the 09/07 (T) Class (due 09/08 11:59 p.m.)",20,"Sep 8, 2021","Sep 7, 2021",82.38,75.6756756756757,2262,169
71,"Progress report for the Week 7 study habits challenge (due 10/10 11:59 p.m.)",10,"Oct 10, 2021","Oct 8, 2021",82.38,75.6756756756757,2262,169
71,"Week 7 Reading Quiz: Chapter 6 (due 10/10 11:59 p.m.)",15,"Oct 10, 2021","Oct 5, 2021",82.38,75.6756756756757,2262,169
71,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",82.38,75.6756756756757,2262,169
71,"Progress report for the Week 8 study habits challenge (due 10/19 11:59 p.m.)",10,"Oct 19, 2021","Oct 17, 2021",82.38,75.6756756756757,2262,169
71,"Progress report for the Week 11 study habits challenge (due 11/07 11:59 p.m.)",10,"Nov 7, 2021","Nov 4, 2021",82.38,75.6756756756757,2262,169
71,"Week 11 Reading Quiz: Chapter 10 (due 11/07 11:59 p.m.)",15,"Nov 7, 2021","Nov 2, 2021",82.38,75.6756756756757,2262,169
71,"Post-Lecture Quiz for the 11/09 (T) Class (due 11/10 11:59 p.m.)",20,"Nov 10, 2021","Nov 9, 2021",82.38,75.6756756756757,2262,169
71,"Dropbox for Short Paper #2 (due 11/14 11:59 p.m.)",50,"Nov 14, 2021","Oct 27, 2021",82.38,75.6756756756757,2262,169
71,"Progress report for the Week 12 study habits challenge (due 11/15 11:59 p.m.)",10,"Nov 15, 2021","Nov 13, 2021",82.38,75.6756756756757,2262,169
71,"Week 13 Reading Quiz: Chapter 13 (due 11/19 11:59 p.m.)",15,"Nov 19, 2021","Nov 15, 2021",82.38,75.6756756756757,2262,169
71,"Week 14 Reading Quiz: Chapter 12 (due 12/05 11:59 p.m.)",15,"Dec 5, 2021","Nov 29, 2021",82.38,75.6756756756757,2262,169
52,"Pre-Lecture Assignment for the 11/18 (TH) Class (due 11/18 3:25 p.m. or 5:00 p.m.)",10,"-","-",92.79,97.752808988764,2150,398
52,"Pre-Lecture Assignment for the 12/09 (T) Class (due 12/09 3:25 p.m. or 5:00 p.m.)",10,"-","-",92.79,97.752808988764,2150,398
52,"Progress report for the Week 12 study habits challenge (due 11/15 11:59 p.m.)",10,"Nov 15, 2021","Nov 13, 2021",92.79,97.752808988764,2150,398
105,"Week 10 Reading Quiz: Chapter 8 (due 11/01 11:59 p.m.)",15,"Oct 31, 2021","Nov 5, 2021",93.9,100,1197,222
105,"Progress report for the Week 12 study habits challenge (due 11/15 11:59 p.m.)",10,"Nov 15, 2021","Nov 13, 2021",93.9,100,1197,222
105,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the Cumulative (Modules 1-4) Portion of the Final Exam",100,"Dec 14, 2021","Dec 8, 2021",93.9,100,1197,222
105,"OPTIONAL (BONUS POINTS) End-of-Semester Survey",2.5,"Dec 15, 2021","Dec 11, 2021",93.9,100,1197,222
145,"OPTIONAL (BONUS POINTS): Choosing a New Skill to Practice for Week 4 Study Habit Challenge (due 09/16 3:25 p.m. or 5:00 p.m.)",0.5,"-","-",94.21,95.5555555555556,983,237
145,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",94.21,95.5555555555556,983,237
57,"Pre-Lecture Assignment for the 12/09 (T) Class (due 12/09 3:25 p.m. or 5:00 p.m.)",10,"-","-",84.99,95.0617283950617,1839,268
57,"OPTIONAL (BONUS POINTS): Choosing a New Skill to Practice for Week 4 Study Habit Challenge (due 09/16 3:25 p.m. or 5:00 p.m.)",0.5,"-","-",84.99,95.0617283950617,1839,268
57,"Progress report for the Week 1 study habits challenge (due 08/29 11:59 p.m.)",10,"Aug 29, 2021","-",84.99,95.0617283950617,1839,268
57,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",84.99,95.0617283950617,1839,268
57,"Progress report for the Week 8 study habits challenge (due 10/19 11:59 p.m.)",10,"Oct 19, 2021","Oct 17, 2021",84.99,95.0617283950617,1839,268
57,"Progress report for the Week 9 study habits challenge (due 10/25 11:59 p.m.)",10,"Oct 25, 2021","Oct 23, 2021",84.99,95.0617283950617,1839,268
57,"Post-Lecture Quiz for the 11/18 (TH) Class (due 11/19 11:59 p.m.)",20,"Nov 19, 2021","Nov 18, 2021",84.99,95.0617283950617,1839,268
57,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the New Material (Module 5) Portion of the Final Exam",100,"Dec 14, 2021","Dec 9, 2021",84.99,95.0617283950617,1839,268
57,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the Cumulative (Modules 1-4) Portion of the Final Exam",100,"Dec 14, 2021","Dec 8, 2021",84.99,95.0617283950617,1839,268
57,"OPTIONAL (BONUS POINTS) End-of-Semester Survey",2.5,"Dec 15, 2021","Dec 11, 2021",84.99,95.0617283950617,1839,268
162,"OPTIONAL (BONUS POINTS): Choosing a New Skill to Practice for Week 4 Study Habit Challenge (due 09/16 3:25 p.m. or 5:00 p.m.)",0.5,"-","-",81.6,71.7647058823529,1615,289
162,"Progress report for the Week 7 study habits challenge (due 10/10 11:59 p.m.)",10,"Oct 10, 2021","Oct 8, 2021",81.6,71.7647058823529,1615,289
162,"Progress report for the Week 9 study habits challenge (due 10/25 11:59 p.m.)",10,"Oct 25, 2021","Oct 23, 2021",81.6,71.7647058823529,1615,289
162,"Progress report for the Week 15 study habits challenge (due 12/09 11:59 p.m.)",10,"Dec 9, 2021","Dec 7, 2021",81.6,71.7647058823529,1615,289
162,"OPTIONAL (BONUS POINTS) End-of-Semester Survey",2.5,"Dec 15, 2021","Dec 11, 2021",81.6,71.7647058823529,1615,289
1,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",78.98,96.5909090909091,1187,193
1,"OPTIONAL (BONUS POINTS): Exam 4 Practice: Ful 50-Question Practice Exam",100,"Nov 13, 2021","Nov 9, 2021",78.98,96.5909090909091,1187,193
1,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the Cumulative (Modules 1-4) Portion of the Final Exam",100,"Dec 14, 2021","Dec 8, 2021",78.98,96.5909090909091,1187,193
1,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the New Material (Module 5) Portion of the Final Exam",100,"Dec 14, 2021","Dec 9, 2021",78.98,96.5909090909091,1187,193
95,"OPTIONAL (BONUS POINTS) Exam 2 practice: Full 50-question practice exam ",100,"Oct 1, 2021","-",92.22,91.7647058823529,1642,217
95,"OPTIONAL (BONUS POINTS) Exam 3 practice: Review quiz for the Modules 1 & 2 material",20,"Oct 19, 2021","Oct 17, 2021",92.22,91.7647058823529,1642,217
95,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",92.22,91.7647058823529,1642,217
95,"OPTIONAL (BONUS POINTS): Exam 4 Practice: Ful 50-Question Practice Exam",100,"Nov 13, 2021","Nov 9, 2021",92.22,91.7647058823529,1642,217
95,"Progress report for the Week 13 study habits challenge (due 11/19 11:59 p.m.)",10,"Nov 19, 2021","Nov 16, 2021",92.22,91.7647058823529,1642,217
95,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the Cumulative (Modules 1-4) Portion of the Final Exam",100,"Dec 14, 2021","Dec 8, 2021",92.22,91.7647058823529,1642,217
95,"OPTIONAL (BONUS POINTS) Practice Practice Exam for the New Material (Module 5) Portion of the Final Exam",100,"Dec 14, 2021","Dec 9, 2021",92.22,91.7647058823529,1642,217
45,"OPTIONAL (BONUS POINTS): Choosing a New Skill to Practice for Week 4 Study Habit Challenge (due 09/16 3:25 p.m. or 5:00 p.m.)",0.5,"-","-",91.5,80,1235,200
45,"OPTIONAL (BONUS POINTS) Exam 2 practice: Full 50-question practice exam ",100,"Oct 1, 2021","-",91.5,80,1235,200
45,"Progress report for the Week 8 study habits challenge (due 10/19 11:59 p.m.)",10,"Oct 19, 2021","Oct 17, 2021",91.5,80,1235,200
45,"OPTIONAL (BONUS POINTS): Exam 3 Practice: Full 50-Question Practice Exam",100,"Oct 24, 2021","Oct 19, 2021",91.5,80,1235,200
45,"Post-Lecture Quiz for the 11/09 (T) Class (due 11/10 11:59 p.m.)",20,"Nov 10, 2021","Nov 9, 2021",91.5,80,1235,200
45,"Progress report for the Week 12 study habits challenge (due 11/15 11:59 p.m.)",10,"Nov 15, 2021","Nov 13, 2021",91.5,80,1235,200
21,"OPTIONAL (BONUS POINTS) Exam 2 practice: Full 50-question practice exam ",100,"Oct 1, 2021","-",87.89,81.3186813186813,1490,244
